Unnamed__0,nuclear_consumption,country
12513,,montserrat
3555,,cameroon
152,,africa
6582,,europe
3853,,cayman islands
1797,,austria
14377,,north korea
4156,,chad
20606,,united states
3107,,brunei
4436,,colombia
21052,,vanuatu
4622,,congo
20713,,united states pacific islands (shift)
3639,,cameroon
6951,21.628,european union (27)
7,,asean (ember)
12622,0.0,morocco
2752,,botswana
3363,,burundi
15268,,oceania
15733,0.226,pakistan
11273,,madagascar
2770,,botswana
16194,,peru
20176,,ussr
7035,,european union (eia)
21695,,yugoslavia
16062,,persian gulf (shift)
1668,,australia and new zealand (eia)
1587,,australia
16958,,rwanda
5493,,denmark
8790,,honduras
16709,0.0,qatar
11348,,madagascar
2851,,botswana
17803,,somalia
12660,,mozambique
14573,,norway
10028,,jamaica
8178,,greenland
3255,41.248,bulgaria
7123,,faroe islands
10892,41.536,lithuania
11546,,malaysia
10280,,kenya
3413,,burundi
559,,albania
3771,245.749,canada
1696,,austria
516,,albania
8616,,haiti
8487,,guinea
1968,,bahrain
12760,,mozambique
966,,argentina
3049,,brunei
6017,,egypt
19532,,trinidad and tobago
20921,427.094,upper-middle-income countries
997,,argentina
20178,,ussr
3915,,central african republic
18595,,suriname
2780,,botswana
2804,,botswana
4022,,central and south america (shift)
1218,5.127,asia
7195,53.757,finland
3935,,central african republic
16502,,portugal
737,,american samoa
19550,,trinidad and tobago
20478,,united kingdom
8020,,greece
6239,,eswatini
6648,2395.032,europe
19835,,turkey
8615,,haiti
11866,,mexico
5544,,djibouti
11445,,malaysia
533,,albania
2057,,bangladesh
4748,,costa rica
19107,100.039,taiwan
9138,0.0,iceland
11844,,mexico
10982,,low-income countries
3040,,brunei
3928,,central african republic
75,,afghanistan
14253,,north america (shift)
871,,angola
18838,23.821,switzerland
15664,,pakistan
19500,,trinidad and tobago
19680,,tunisia
14017,23.407,north america
17667,31.919,slovakia
1324,,asia (ember)
17668,31.42,slovakia
9844,,israel
55,,afghanistan
9872,0.0,israel
6586,,europe
8493,,guinea
12566,,morocco
11723,,martinique
21565,,world
5989,,egypt
18728,217.81,sweden
15363,,oceania
6768,,europe (shift)
6849,,europe (shift)
20763,,united states territories (shift)
5330,,democratic republic of congo
10070,,japan
830,,angola
5614,,dominican republic
10513,,kyrgyzstan
19249,,tanzania
10177,678.833,japan
1886,,bahrain
11363,,madagascar
18402,152.825,spain
8717,2096.362,high-income countries
8103,,greenland
10456,0.0,kuwait
16057,,persian gulf (shift)
16642,,qatar
671,0.0,algeria
1643,,australia and new zealand (eia)
18142,47.515,south korea
20313,195.357,ukraine
6132,,equatorial guinea
17192,,saint vincent and the grenadines
2835,,botswana
9191,,india
1263,982.412,asia
2518,,bermuda
16779,,reunion
2977,,british virgin islands
21504,,western sahara
4900,,cote d'ivoire
4370,0.0,china
8330,,guam
3467,423.954,cis (ei)
21926,,zimbabwe
8678,,high-income countries
11429,,malawi
6402,,ethiopia
7933,,gibraltar
18656,,sweden
7748,3.476,germany
812,,angola
6037,0.0,egypt
12470,,montenegro
20098,,ussr
14867,,oecd - asia and oceania (eia)
11743,,mauritania
4139,,chad
2181,,barbados
20728,,united states pacific islands (shift)
558,,albania
12980,,nepal
21628,7071.782,world
10037,,jamaica
19088,37.127,taiwan
10244,0.226,kazakhstan
5713,,eu28 (shift)
15095,,opec (shift)
6686,73.182,europe (ei)
14726,,oecd (shift)
18117,,south korea
2366,35.608,belgium
5350,,democratic republic of congo
9671,,ireland
17990,,south america
14048,2239.985,north america
2168,,barbados
18097,,south korea
17349,0.0,saudi arabia
16498,,portugal
16150,,peru
12192,,middle east (ember)
3101,,brunei
5799,,eastern africa (ei)
18374,30.251,spain
16978,,rwanda
18065,,south korea
13919,,non-opec (eia)
20691,2237.292,united states
15319,,oceania
4593,,congo
21185,,venezuela
12377,,mongolia
154,,africa
1159,,asia
8499,,guinea
18669,,sweden
3495,,cambodia
6531,,eurasia (shift)
6827,,europe (shift)
7563,,gabon
6219,,estonia
4237,0.0,chile
21933,,zimbabwe
19022,,taiwan
19013,,taiwan
18906,,syria
14262,,north america (shift)
9487,0.0,iran
6742,1855.033,europe (ei)
18706,0.173,sweden
1977,,bahrain
1496,,asia and oceania (shift)
19457,,tonga
1760,0.0,austria
12286,,middle east (shift)
14201,,north america (shift)
6856,,europe (shift)
3050,,brunei
11372,,madagascar
7876,,ghana
19919,,turks and caicos islands
3069,,brunei
6273,,eswatini
8832,0.0,hong kong
1500,,asia and oceania (shift)
98,,afghanistan
9162,,iceland
9664,,ireland
2849,,botswana
6162,,equatorial guinea
10998,,low-income countries
1954,,bahrain
18330,,spain
260,31.622,africa
16542,0.0,portugal
3450,306.38,cis (ei)
45,,afghanistan
17213,,samoa
16335,,poland
11120,6.609,lower-middle-income countries
4637,,congo
13805,2059.06,non-oecd (ei)
21737,,yugoslavia
18351,,spain
2480,,benin
9633,0.0,iraq
7177,0.0,finland
11550,,malaysia
14765,,oecd (shift)
4619,,congo
17480,,serbia and montenegro
6902,,european union (27)
13994,,north america
19237,,tanzania
15650,,other non-oecd - europe and eurasia (eia)
448,,africa (shift)
19053,,taiwan
14648,4476.56,oecd (ei)
13430,,nicaragua
7719,,germany
12841,,myanmar
11181,,luxembourg
4000,,central and south america (shift)
5367,,democratic republic of congo
10989,,low-income countries
11074,,lower-middle-income countries
15885,,paraguay
10149,234.353,japan
12892,,myanmar
6257,,eswatini
14501,,norway
14735,,oecd (shift)
17765,,solomon islands
21701,,yugoslavia
14731,,oecd (shift)
12916,,namibia
13192,11.199,netherlands
21045,,vanuatu
1647,,australia and new zealand (eia)
2789,,botswana
2512,,bermuda
2877,,brazil
10259,,kazakhstan
9810,,israel
8571,,guyana
11960,,"mexico, chile, and other oecd americas (eia)"
16250,,philippines
16117,,peru
19711,,tunisia
12823,,myanmar
1634,,australia
21029,,uzbekistan
4603,,congo
13061,,nepal
15458,,oman
18525,,suriname
1335,,asia (ember)
2632,,bolivia
2172,,barbados
10238,0.288,kazakhstan
4918,,croatia
19637,,tunisia
13389,0.0,new zealand
16180,0.0,peru
11744,,mauritania
12610,,morocco
10765,,libya
6744,,europe (ember)
9944,,italy
1096,,armenia
13260,,new caledonia
1464,,asia and oceania (shift)
20613,,united states
8101,,greenland
9055,,ieo - middle east (eia)
9120,0.0,iceland
17504,,seychelles
1932,,bahrain
740,,american samoa
20138,144.801,ussr
1689,,austria
5168,76.507,czechia
9465,,iran
21427,0.0,western africa (ei)
16576,,portugal
11509,0.0,malaysia
458,,africa (shift)
3401,,burundi
12410,,mongolia
16079,,persian gulf (shift)
19921,,turks and caicos islands
20542,113.56,united kingdom
5975,,egypt
6197,,eritrea
5733,,eu28 (shift)
15473,,oman
19851,,turkey
5498,,denmark
18166,396.007,south korea
8302,,guam
12372,,mongolia
11576,,maldives
20634,,united states
13934,,non-opec (eia)
21995,,zimbabwe
17828,,south africa
11239,,macao
9440,,iran
15113,,opec (shift)
15527,,other non-oecd - america (eia)
16473,,portugal
8589,,haiti
4815,,cote d'ivoire
11490,,malaysia
20778,,united states territories (shift)
8542,,guinea-bissau
8214,,grenada
14701,,oecd (ember)
5594,,dominican republic
7808,,ghana
17780,,somalia
21650,,yemen
2183,,barbados
14988,,opec (ei)
11250,,macao
1720,,austria
5517,,djibouti
5851,,ecuador
2496,,bermuda
21635,,yemen
10821,,libya
6763,,europe (ember)
9198,,india
11746,,mauritania
9938,,italy
6398,,ethiopia
4033,,central and south america (shift)
16733,,qatar
10654,,lebanon
12463,,mongolia
7879,,ghana
13564,,niger
4923,,croatia
11606,,mali
2008,,bangladesh
3976,0.0,central america (ei)
21692,,yugoslavia
2194,,barbados
8254,,grenada
18754,167.772,sweden
7753,27.019,germany
5928,0.0,ecuador
4912,,croatia
10851,,libya
12717,,mozambique
10845,,libya
11858,,mexico
499,,albania
17352,0.0,saudi arabia
10367,,kosovo
13650,,nigeria
9896,,israel
5728,,eu28 (shift)
7777,458.579,germany
1937,,bahrain
11794,,mauritius
20495,,united kingdom
2743,,botswana
15306,,oceania
17751,,solomon islands
10978,,low-income countries
12398,,mongolia
13244,,netherlands antilles
3345,,burundi
2565,,bhutan
20152,,ussr
3653,,canada
19547,,trinidad and tobago
267,25.268,africa
18252,17.831,south and central america (ei)
10158,527.251,japan
684,0.0,algeria
1764,0.0,austria
15046,,opec (eia)
5454,0.0,denmark
8816,0.0,hong kong
9333,,indonesia
2954,40.254,brazil
16924,386.032,russia
18352,,spain
7086,,falkland islands
9685,,ireland
14072,2275.723,north america
5041,,cuba
226,0.0,africa
332,,africa (ember)
15790,,palestine
17026,,saint helena
8360,,guatemala
14355,,north korea
21928,,zimbabwe
6285,,eswatini
20810,,united states virgin islands
3398,,burundi
10021,0.0,italy
14278,,north korea
8034,0.0,greece
7373,,french guiana
4108,,central and south america (shift)
16529,0.0,portugal
16766,,reunion
11891,0.0,mexico
707,,algeria
21904,,zimbabwe
12747,,mozambique
21802,,zambia
14468,,norway
13070,,nepal
5470,0.0,denmark
50,,afghanistan
445,,africa (shift)
21419,,western africa (ei)
10200,,jordan
9070,,ieo oecd - europe (eia)
10967,,low-income countries
2973,35.415,brazil
9158,,iceland
10627,,latvia
15853,,papua new guinea
1227,189.37,asia
18355,,spain
1155,,asia
12213,,middle east (shift)
1130,,aruba
17460,,serbia
4315,,china
18524,,suriname
4801,,cote d'ivoire
21769,,zambia
18463,,sri lanka
19549,,trinidad and tobago
19792,,turkey
8279,,guadeloupe
12115,,middle east (ei)
5133,3.516,czechia
16421,0.0,poland
2902,,brazil
4945,,cuba
5446,,denmark
17241,,sao tome and principe
9106,,ieo oecd - europe (eia)
21977,,zimbabwe
5970,,egypt
7548,,gabon
15969,,persian gulf (shift)
18242,3.013,south and central america (ei)
21369,,wake island (shift)
10299,,kenya
6883,,european union (27)
3379,,burundi
2714,,bosnia and herzegovina
13593,,nigeria
8914,,hungary
606,,algeria
2141,,barbados
1166,,asia
1578,,australia
3449,296.762,cis (ei)
10675,,lebanon
15927,,persian gulf (eia)
10382,,kuwait
2916,,brazil
14761,,oecd (shift)
18796,,switzerland
2232,,barbados
7480,,g7 (ember)
19455,,tonga
15742,0.339,pakistan
16713,0.0,qatar
17813,,south africa
8869,,hungary
7773,450.597,germany
10516,,kyrgyzstan
4190,,chile
5736,,eu28 (shift)
10294,,kenya
21037,,vanuatu
1638,,australia and new zealand (eia)
16354,,poland
10732,,liberia
1147,,aruba
4102,,central and south america (shift)
2911,,brazil
345,,africa (ember)
19317,,thailand
7882,,ghana
18226,,south sudan
2680,,bolivia
2616,,bolivia
10085,,japan
18598,,suriname
17283,,saudi arabia
8032,,greece
7628,,gambia
14555,0.0,norway
6512,,eurasia (shift)
4090,,central and south america (shift)
8288,,guadeloupe
10861,,libya
16818,,romania
20321,218.442,ukraine
13115,,netherlands
14280,,north korea
15548,,other non-oecd - america (eia)
20398,,united arab emirates
17115,,saint pierre and miquelon
8862,,hungary
21341,,wake island (eia)
21573,,world
6729,2691.742,europe (ei)
14137,,north america (ember)
15330,0.0,oceania
15188,,opec - africa (eia)
1614,,australia
643,,algeria
4182,,chile
7887,,ghana
7762,185.951,germany
13516,,niger
8720,3061.779,high-income countries
5205,,czechoslovakia
15367,,oceania
20135,60.895,ussr
16670,,qatar
21971,,zimbabwe
7106,,faroe islands
13157,0.0,netherlands
13080,,nepal
6198,,eritrea
16118,,peru
13675,,nigeria
902,,antarctica
20047,,u.s. territories (eia)
9880,0.0,israel
11185,,luxembourg
8825,0.0,hong kong
18735,208.793,sweden
21313,0.0,vietnam
7875,,ghana
6840,,europe (shift)
9475,,iran
6390,,ethiopia
17592,0.0,singapore
19054,,taiwan
18375,65.507,spain
10211,,jordan
3877,,central & south america (eia)
12862,,myanmar
19938,,tuvalu
15859,,papua new guinea
10073,,japan
17512,,seychelles
362,,africa (shift)
2414,,belize
19296,,thailand
6818,,europe (shift)
9261,21.607,india
13533,,niger
6713,2726.365,europe (ei)
5545,,djibouti
3620,,cameroon
11136,235.496,lower-middle-income countries
10322,,kiribati
12481,,montenegro
12437,,mongolia
16514,,portugal
17601,0.0,singapore
531,,albania
7477,,g7 (ember)
12659,,mozambique
6893,,european union (27)
2225,,barbados
19894,,turkmenistan
15808,,panama
9639,,iraq
348,,africa (ember)
12186,,middle east (ember)
14445,,northern mariana islands
2605,,bolivia
15072,,opec (shift)
17015,,saint helena
14372,,north korea
8113,,greenland
17962,,south america
21740,,yugoslavia
9368,0.0,indonesia
20142,247.115,ussr
5224,,czechoslovakia
17916,31.029,south africa
15106,,opec (shift)
13083,,nepal
6036,0.0,egypt
3310,,burundi
9458,,iran
9382,0.0,indonesia
9194,,india
5922,0.0,ecuador
7312,173.801,france
5602,,dominican republic
11633,,mali
7524,,gabon
19785,,turkey
21295,,vietnam
16868,0.0,romania
17023,,saint helena
10061,,jamaica
12817,,myanmar
10922,0.0,lithuania
3014,,british virgin islands
10722,,liberia
12674,,mozambique
5529,,djibouti
3071,,brunei
11840,,mexico
12134,,middle east (eia)
17558,,sierra leone
437,,africa (shift)
5789,,eastern africa (ei)
2777,,botswana
4025,,central and south america (shift)
12019,,middle africa (ei)
6236,0.0,estonia
8955,40.236,hungary
3273,,burkina faso
16643,,qatar
1840,,bahamas
3031,,brunei
14041,2080.995,north america
9400,,indonesia
14304,,north korea
14139,,north america (ember)
18413,146.599,spain
15480,,oman
9020,,ieo - africa (eia)
10423,,kuwait
17088,,saint lucia
7112,,faroe islands
2717,,bosnia and herzegovina
2663,,bolivia
9272,48.142,india
17472,,serbia
2329,,belgium
9378,0.0,indonesia
16526,0.0,portugal
9059,,ieo - middle east (eia)
16852,0.0,romania
21173,,venezuela
20966,,uruguay
19650,,tunisia
10846,,libya
14654,,oecd (eia)
21039,,vanuatu
915,,antarctica
5829,,eastern africa (ei)
6467,,eurasia (shift)
7656,,georgia
8252,,grenada
9746,0.0,ireland
21006,0.0,uzbekistan
18323,,spain
18556,,suriname
6910,,european union (27)
15886,,paraguay
9643,,iraq
17660,34.496,slovakia
12447,,mongolia
18162,403.308,south korea
10047,,jamaica
20543,105.624,united kingdom
21535,,world
6180,,eritrea
17593,0.0,singapore
18559,,suriname
14612,3918.091,oecd (ei)
3746,275.705,canada
476,,albania
17979,,south america
15609,,other non-oecd - asia (eia)
10839,,libya
1579,,australia
20187,,uganda
14723,,oecd (shift)
20944,1311.842,upper-middle-income countries
5196,,czechoslovakia
7425,,french polynesia
2468,,benin
21866,,zambia
12391,,mongolia
3668,,canada
11190,,luxembourg
17636,0.0,slovakia
17081,,saint lucia
16986,,rwanda
6522,,eurasia (shift)
2189,,barbados
6520,,eurasia (shift)
13395,0.0,new zealand
2050,,bangladesh
16393,,poland
4435,,colombia
10205,,jordan
20454,,united arab emirates
1211,,asia
14232,,north america (shift)
1304,,asia & oceania (eia)
2289,,belgium
20915,475.973,upper-middle-income countries
21387,,wake island (shift)
2459,,benin
8148,,greenland
20301,,ukraine
11105,,lower-middle-income countries
19832,0.0,turkey
2165,,barbados
18120,,south korea
12405,,mongolia
19079,0.0,taiwan
10092,,japan
21392,,wake island (shift)
1146,,aruba
7079,,falkland islands
20095,,ussr
12220,,middle east (shift)
20545,105.053,united kingdom
12477,,montenegro
14578,,norway
10609,0.0,latvia
6836,,europe (shift)
6482,,eurasia (shift)
4807,,cote d'ivoire
5386,,democratic republic of congo
17600,0.0,singapore
2306,,belgium
4316,,china
8479,,guinea
14757,,oecd (shift)
7767,370.264,germany
296,20.586,africa (ei)
14334,,north korea
6418,,eurasia (eia)
20649,,united states
14234,,north america (shift)
2647,,bolivia
21250,,vietnam
842,,angola
12022,,middle africa (ei)
1471,,asia and oceania (shift)
9125,0.0,iceland
494,,albania
19715,,tunisia
12302,,middle east (shift)
5355,,democratic republic of congo
18851,64.677,switzerland
8079,0.0,greece
18623,,suriname
5497,,denmark
11131,165.153,lower-middle-income countries
8751,5196.753,high-income countries
7682,,germany
10370,,kosovo
5579,,dominica
783,,angola
723,,american samoa
8882,,hungary
11237,,macao
12011,,micronesia (country)
11571,,maldives
19045,,taiwan
13453,,nicaragua
5555,,dominica
10378,,kosovo
12924,,namibia
12334,,moldova
8851,0.0,hong kong
726,,american samoa
1142,,aruba
9241,6.082,india
13692,,nigeria
12219,,middle east (shift)
514,,albania
628,,algeria
17245,,sao tome and principe
9119,0.0,iceland
4468,,colombia
16641,,qatar
16462,,portugal
1986,,bahrain
1907,,bahrain
4649,,congo
21643,,yemen
4306,,china
5566,,dominica
10830,,libya
10071,,japan
21557,,world
12537,,morocco
1893,,bahrain
2908,,brazil
14623,5936.33,oecd (ei)
4016,,central and south america (shift)
7207,62.008,finland
2069,,bangladesh
21268,,vietnam
8821,0.0,hong kong
21766,,yugoslavia
19128,59.43,taiwan
20995,0.0,uzbekistan
17164,,saint vincent and the grenadines
4565,,comoros
7102,,faroe islands
14597,292.985,oecd (ei)
15662,,pakistan
20518,,united kingdom
20898,15.286,upper-middle-income countries
19108,110.784,taiwan
5240,,czechoslovakia
8598,,haiti
6894,,european union (27)
13862,,non-opec (ei)
4024,,central and south america (shift)
2913,,brazil
16527,0.0,portugal
9675,,ireland
1728,,austria
9105,,ieo oecd - europe (eia)
18238,0.128,south and central america (ei)
9901,,israel
10247,0.251,kazakhstan
7508,,gabon
13240,,netherlands antilles
15968,,persian gulf (eia)
21372,,wake island (shift)
10834,,libya
16995,,saint helena
13926,,non-opec (eia)
6381,,ethiopia
5199,,czechoslovakia
12151,,middle east (eia)
5104,,cyprus
9694,,ireland
19654,,tunisia
7128,,faroe islands
10544,,laos
6083,,egypt
6235,0.0,estonia
20918,443.478,upper-middle-income countries
16023,,persian gulf (shift)
11929,28.17,mexico
5990,,egypt
15233,,opec - south america (eia)
7209,63.784,finland
6161,,equatorial guinea
18261,23.245,south and central america (ei)
18370,19.011,spain
3548,,cameroon
9865,0.0,israel
16756,,reunion
6545,,eurasia (shift)
16011,,persian gulf (shift)
10460,0.0,kuwait
13285,,new caledonia
14809,,oecd (shift)
18604,,suriname
18919,,syria
3322,,burundi
4816,,cote d'ivoire
20113,,ussr
10822,,libya
20035,,u.s. territories (eia)
4605,,congo
7998,,greece
16106,,peru
20215,,uganda
14250,,north america (shift)
17973,,south america
15208,,opec - africa (eia)
4066,,central and south america (shift)
21505,,western sahara
13711,,niue
16098,,peru
17327,,saudi arabia
12712,,mozambique
7607,,gabon
4939,,cuba
10689,,lesotho
21042,,vanuatu
4304,,china
10824,,libya
9351,,indonesia
21170,0.0,venezuela
8339,,guatemala
13559,,niger
15060,,opec (shift)
19124,70.271,taiwan
8918,,hungary
5972,,egypt
13701,,nigeria
11443,,malaysia
12802,,myanmar
11850,,mexico
9573,,iraq
20132,15.286,ussr
17079,,saint lucia
18214,,south korea and other oecd asia (eia)
5570,,dominica
20813,,united states virgin islands
13632,,nigeria
6237,0.0,estonia
12910,,namibia
4148,,chad
4532,,comoros
6868,,europe (shift)
12234,,middle east (shift)
2015,,bangladesh
10596,,latin america and caribbean (ember)
6223,0.0,estonia
17936,,south america
17090,,saint lucia
8807,0.0,hong kong
1067,19.683,argentina
17168,,saint vincent and the grenadines
4863,,cote d'ivoire
13335,,new zealand
3850,,cayman islands
8119,,greenland
18980,,syria
1295,,asia & oceania (eia)
12656,,mozambique
2813,,botswana
15276,,oceania
18548,,suriname
20390,,united arab emirates
18254,16.614,south and central america (ei)
16653,,qatar
9147,,iceland
8495,,guinea
4257,0.0,chile
17756,,solomon islands
15537,,other non-oecd - america (eia)
19356,0.0,thailand
12778,,myanmar
17817,,south africa
12865,,myanmar
10409,,kuwait
19507,,trinidad and tobago
4875,,cote d'ivoire
17359,0.0,saudi arabia
20952,,uruguay
13938,,non-opec (eia)
9014,,ieo - africa (eia)
18165,407.061,south korea
4252,0.0,chile
19234,,tanzania
17268,,sao tome and principe
341,,africa (ember)
8898,,hungary
19977,,tuvalu
15756,5.301,pakistan
2158,,barbados
2579,,bolivia
16582,,puerto rico
12742,,mozambique
9437,,iran
16029,,persian gulf (shift)
9292,,indonesia
17490,,serbia and montenegro
935,,antigua and barbuda
9889,,israel
15773,24.067,pakistan
2260,0.0,belarus
8010,,greece
19517,,trinidad and tobago
11337,,madagascar
4873,,cote d'ivoire
11567,,maldives
14690,,oecd (eia)
9245,6.659,india
2516,,bermuda
16754,,reunion
19738,,turkey
20774,,united states territories (shift)
10286,,kenya
3696,,canada
6872,,europe (shift)
3709,,canada
7675,,georgia
4522,,colombia
21911,,zimbabwe
19830,0.0,turkey
6698,515.137,europe (ei)
17069,,saint kitts and nevis
18322,,spain
15731,0.477,pakistan
4985,,cuba
17275,,sao tome and principe
2696,,bolivia
19618,,tunisia
19194,,tanzania
6829,,europe (shift)
14622,5997.418,oecd (ei)
18534,,suriname
16007,,persian gulf (shift)
2674,,bolivia
15265,,oceania
18265,31.582,south and central america (ei)
18118,,south korea
6931,,european union (27)
7968,,greece
14869,,oecd - asia and oceania (eia)
19353,0.0,thailand
11647,,malta
15029,,opec (eia)
21815,,zambia
10752,,liberia
1663,,australia and new zealand (eia)
4642,,congo
17906,32.067,south africa
8188,,greenland
17199,,samoa
20129,8.891,ussr
10995,,low-income countries
15393,,oceania (ember)
16486,,portugal
19750,,turkey
20055,,u.s. territories (eia)
21674,,yemen
18999,,syria
4746,,costa rica
8229,,grenada
11643,,malta
2621,,bolivia
4598,,congo
19910,,turks and caicos islands
14786,,oecd (shift)
7409,,french polynesia
6129,,el salvador
1333,,asia (ember)
9030,,ieo - middle east (eia)
11897,0.0,mexico
21179,,venezuela
6295,,eswatini
18068,,south korea
14674,,oecd (eia)
5277,,democratic republic of congo
19759,,turkey
2374,122.303,belgium
11133,159.046,lower-middle-income countries
4397,346.318,china
11082,,lower-middle-income countries
3881,,central & south america (eia)
18096,,south korea
688,,algeria
1627,,australia
18198,,south korea and other oecd asia (eia)
19393,,thailand
2687,,bolivia
3623,,cameroon
1425,,asia and oceania (shift)
3415,,burundi
8716,1779.031,high-income countries
17915,36.958,south africa
18414,,sri lanka
11449,,malaysia
371,,africa (shift)
21079,,venezuela
8255,,guadeloupe
6041,0.0,egypt
8916,,hungary
21513,,world
9375,0.0,indonesia
18495,,sudan
21754,,yugoslavia
4938,,cuba
1622,,australia
246,30.218,africa
12560,,morocco
17159,,saint vincent and the grenadines
8399,,guatemala
21367,,wake island (shift)
19039,,taiwan
16137,,peru
20247,,ukraine
8797,,honduras
869,,angola
10868,,libya
10424,,kuwait
2482,,benin
4977,,cuba
16086,,peru
1571,,australia
2769,,botswana
7806,,ghana
2588,,bolivia
10447,0.0,kuwait
7017,,european union (eia)
18972,,syria
10020,0.0,italy
14650,,oecd (eia)
2486,,benin
16005,,persian gulf (shift)
12085,0.0,middle east (ei)
8112,,greenland
7212,63.259,finland
15468,,oman
14124,2464.551,north america (ei)
16096,,peru
20714,,united states pacific islands (shift)
21819,,zambia
2748,,botswana
14297,,north korea
4835,,cote d'ivoire
8693,,high-income countries
16522,0.0,portugal
2269,,belarus
4705,,cook islands
15257,,opec - south america (eia)
17492,,serbia and montenegro
105,,afghanistan
20476,,united kingdom
3769,253.962,canada
6307,,eswatini
12515,,montserrat
16337,,poland
17073,,saint lucia
1825,,azerbaijan
9801,,israel
2910,,brazil
17935,,south america
1714,,austria
21655,,yemen
7237,,france
3430,5.856,cis (ei)
12719,,mozambique
15322,,oceania
14708,,oecd (ember)
7150,,fiji
5768,,east timor
15569,,other non-oecd - asia (eia)
8689,,high-income countries
891,,antarctica
18927,,syria
18542,,suriname
12324,,moldova
11607,,mali
2809,,botswana
3985,,central america (ei)
21525,,world
8397,,guatemala
18773,,switzerland
12172,,middle east (eia)
1445,,asia and oceania (shift)
1357,595.727,asia pacific (ei)
204,,africa
9847,,israel
10814,,libya
10005,0.0,italy
5915,0.0,ecuador
6427,,eurasia (eia)
774,,angola
18824,,switzerland
5582,,dominica
21247,,vietnam
11914,29.689,mexico
3271,,burkina faso
15226,,opec - south america (eia)
1658,,australia and new zealand (eia)
4517,0.0,colombia
747,,american samoa
4537,,comoros
1298,,asia & oceania (eia)
3188,,bulgaria
18613,,suriname
12294,,middle east (shift)
9408,,indonesia
17034,,saint kitts and nevis
19027,,taiwan
9556,,iraq
3970,0.0,central america (ei)
11651,,malta
13475,,niger
13469,,niger
13827,,non-oecd (eia)
5324,,democratic republic of congo
10907,26.68,lithuania
19544,,trinidad and tobago
3988,,central america (ei)
17786,,somalia
16156,0.0,peru
9616,0.0,iraq
10463,0.0,kuwait
17288,,saudi arabia
19706,,tunisia
3694,,canada
13031,,nepal
11433,,malaysia
8022,,greece
18931,,syria
6220,,estonia
4936,,cuba
7904,,ghana
18207,,south korea and other oecd asia (eia)
15667,,pakistan
13978,,north america
21868,,zambia
20463,26.486,united arab emirates
6423,,eurasia (eia)
20036,,u.s. territories (eia)
10372,,kosovo
11106,,lower-middle-income countries
6473,,eurasia (shift)
4551,,comoros
8298,,guam
15977,,persian gulf (shift)
15849,,papua new guinea
15734,0.477,pakistan
16349,,poland
19522,,trinidad and tobago
18259,26.099,south and central america (ei)
4213,,chile
5620,,dominican republic
16140,,peru
14364,,north korea
1293,,asia & oceania (eia)
15979,,persian gulf (shift)
4767,,costa rica
6438,,eurasia (eia)
5856,,ecuador
8652,,high-income countries
20349,,united arab emirates
18151,166.423,south korea
21236,,vietnam
5472,0.0,denmark
6154,,equatorial guinea
5003,,cuba
2115,,bangladesh
13651,,nigeria
18448,0.0,sri lanka
1290,,asia & oceania (eia)
16119,,peru
3897,,central & south america (eia)
11623,,mali
1704,,austria
4415,,colombia
18030,28.052,south america
834,,angola
6279,,eswatini
19464,,tonga
20614,,united states
10569,,laos
5076,0.0,cyprus
12673,,mozambique
18662,,sweden
1584,,australia
13627,,nigeria
157,,africa
13640,,nigeria
13875,,non-opec (ei)
13872,,non-opec (ei)
3337,,burundi
11184,,luxembourg
20609,,united states
17367,0.0,saudi arabia
8752,5151.498,high-income countries
1163,,asia
13162,1.149,netherlands
11510,0.0,malaysia
7926,,gibraltar
15496,0.0,oman
5088,0.0,cyprus
7161,,fiji
15974,,persian gulf (shift)
10686,,lesotho
3058,,brunei
21830,,zambia
18928,,syria
776,,angola
13683,,nigeria
14153,,north america (ember)
13959,,north america
6092,,el salvador
19707,,tunisia
3637,,cameroon
11224,0.0,luxembourg
1114,,aruba
9455,,iran
15695,,pakistan
14975,,opec (ei)
5303,,democratic republic of congo
6850,,europe (shift)
4599,,congo
9043,,ieo - middle east (eia)
15271,,oceania
6617,,europe
17532,,seychelles
7502,,gabon
6507,,eurasia (shift)
18909,,syria
15342,0.0,oceania
18612,,suriname
17891,0.0,south africa
19672,,tunisia
16351,,poland
5564,,dominica
4258,0.0,chile
15269,,oceania
20900,40.605,upper-middle-income countries
10458,0.0,kuwait
82,,afghanistan
19612,,tunisia
21625,6714.155,world
5702,,eu28 (shift)
5535,,djibouti
17498,,seychelles
5387,,denmark
4794,,cote d'ivoire
581,,albania
8558,,guyana
15121,,opec (shift)
18859,70.26,switzerland
16138,,peru
12601,,morocco
18926,,syria
771,,angola
20093,,ussr
21397,,wake island (shift)
10862,,libya
2124,,bangladesh
9273,48.384,india
18451,,sri lanka
2510,,bermuda
9808,,israel
85,,afghanistan
7537,,gabon
14436,,northern mariana islands
12613,0.0,morocco
16010,,persian gulf (shift)
10112,,japan
15167,,opec (shift)
19516,,trinidad and tobago
21097,,venezuela
2131,,barbados
12843,,myanmar
2781,,botswana
2419,,belize
8824,0.0,hong kong
2536,,bhutan
7431,,french polynesia
3335,,burundi
16384,,poland
16583,,puerto rico
7240,,france
15024,,opec (eia)
12754,,mozambique
16446,0.0,poland
14185,,north america (shift)
16461,,portugal
5058,0.0,cyprus
434,,africa (shift)
7565,,gabon
19266,,tanzania
20106,,ussr
10243,1.078,kazakhstan
