Unnamed__0,median_income
3697,1.7054
3698,4.1455
3699,4.87
3700,4.055
3701,3.5156
3702,6.4685
3703,1.4676
3704,0.9702
3705,7.0735
3706,2.9205
3707,3.0625
3708,5.5136
3709,4.027
3710,4.1875
3711,3.9032
3712,1.8
3713,6.0884
3714,2.8365
3715,4.4792
3716,3.25
3717,3.975
3718,10.0346
3719,5.6392
3720,3.7125
3721,1.7208
3722,1.5603
3723,4.275
3724,6.101
3725,1.4886
3726,5.0
3727,4.4531
3728,5.4228
3729,2.5234
3730,0.7684
3731,3.7538
3732,4.6957
3733,4.0625
3734,4.2237
3735,2.1581
3736,5.5351
3737,3.9028
3738,5.1615
3739,3.0
3740,4.05
3741,3.3348
3742,2.0417
3743,2.1136
3744,6.8879
3745,1.6699
3746,4.8977
3747,4.1518
3748,2.5893
3749,2.1771
3750,1.6887
3751,2.7778
3752,4.6477
3753,3.0893
3754,6.1498
3755,2.0357
3756,5.3245
3757,2.4667
3758,1.6354
3759,3.5588
3760,5.6017
3761,2.4884
3762,3.2619
3763,4.1312
3764,2.9551
3765,5.1771
3766,3.6364
3767,3.3849
3768,6.5772
3769,4.6875
3770,2.5139
3771,9.6465
3772,6.4044
3773,4.2143
3774,5.3244
3775,2.9803
3776,2.6582
3777,2.4919
3778,1.4668
3779,5.2083
3780,2.9406
3781,5.6159
3782,7.3195
3783,2.1538
3784,3.244
3785,6.8194
3786,3.1949
3787,2.1281
3788,2.2621
3789,4.3333
3790,3.631
3791,1.1553
3792,3.1821
3793,2.4267
3794,3.8644
3795,5.5951
3796,2.75
3797,3.4612
3798,1.8432
3799,1.2668
3800,6.6988
3801,1.625
3802,3.7585
3803,4.4375
3804,4.8646
3805,2.0625
3806,3.9688
3807,1.6071
3808,2.3886
3809,1.4727
3810,2.3
3811,2.0976
3812,2.4259
3813,3.0992
3814,2.3147
3815,1.6471
3816,5.3738
3817,4.0965
3818,3.5518
3819,4.2263
3820,8.2037
3821,4.87
3822,3.825
3823,6.7927
3824,2.25
3825,3.5875
3826,2.3214
3827,2.0938
3828,6.8406
3829,3.9156
3830,5.5133
3831,6.4391
3832,7.5402
3833,4.5156
3834,4.3862
3835,4.3523
3836,5.6818
3837,7.7751
3838,4.15
3839,2.0938
3840,0.8926
3841,1.5208
3842,1.9219
3843,2.2937
3844,4.0313
3845,3.1908
3846,3.7562
3847,1.64
3848,6.0531
3849,6.597
3850,6.1935
3851,1.8636
3852,2.1311
3853,2.425
3854,3.1875
3855,3.6827
3856,2.1818
3857,6.2673
3858,5.6163
3859,2.8125
3860,7.3252
3861,4.1477
3862,1.7125
3863,2.3882
3864,1.6953
3865,1.9688
3866,2.3571
3867,2.0819
3868,4.8906
3869,2.0643
3870,5.5955
3871,2.0192
3872,3.625
3873,3.1061
3874,2.5639
3875,1.1835
3876,2.3571
3877,2.6563
3878,1.2344
3879,4.282
3880,2.7538
3881,1.6033
3882,4.53
3883,5.0509
3884,5.1184
3885,6.9238
3886,1.8068
3887,5.0261
3888,1.9125
3889,2.754
3890,1.8466
3891,2.5643
3892,3.7083
3893,3.3472
3894,5.2971
3895,1.5195
3896,5.6413
3897,4.5078
3898,4.625
3899,3.4695
3900,4.3523
3901,4.4766
3902,2.1991
3903,1.7945
3904,3.7361
3905,2.485
3906,5.449
3907,2.214
3908,1.95
3909,3.8259
3910,3.7969
3911,8.0287
3912,3.3452
3913,5.5
3914,2.8833
3915,2.9375
3916,5.979
3917,7.1621
3918,2.5909
3919,2.4786
3920,11.075
3921,2.6178
3922,2.1944
3923,3.5179
3924,4.375
3925,4.7943
3926,6.131
3927,6.3331
3928,5.6454
3929,2.7428
3930,2.9154
3931,2.1864
3932,4.4286
3933,2.9167
3934,3.1781
3935,2.894
3936,6.6073
3937,3.5859
3938,4.9464
3939,4.5401
3940,3.4375
3941,4.0844
3942,5.3077
3943,2.4779
3944,8.7471
3945,5.4288
3946,4.9013
3947,0.7235
3948,5.282
3949,5.3733
3950,5.5121
3951,6.48
3952,5.4895
3953,2.7515
3954,3.7143
3955,3.5819
3956,3.2632
3957,3.1719
3958,2.03
3959,1.8061
3960,4.6587
3961,3.15
3962,5.259
3963,4.4531
3964,2.0729
3965,3.3182
3966,0.4999
3967,5.5599
3968,3.0221
3969,7.2379
3970,2.16
3971,1.9809
3972,2.3977
3973,3.1987
3974,4.5962
3975,2.4375
3976,5.7233
3977,1.5078
3978,2.3309
3979,6.0922
3980,4.2143
3981,4.3194
3982,3.5865
3983,4.9231
3984,2.662
3985,4.1667
3986,3.3409
3987,2.2684
3988,2.6111
3989,4.8667
3990,5.5127
3991,3.2156
3992,5.6533
3993,5.3774
3994,3.1187
3995,6.1593
3996,4.7426
3997,2.6055
3998,3.3438
3999,4.0313
4000,4.6696
4001,2.6842
4002,4.6534
4003,1.4531
4004,5.5321
4005,2.9781
4006,1.684
4007,4.0238
4008,3.3208
4009,4.3636
4010,9.337
4011,3.6833
4012,4.0962
4013,2.0096
4014,1.975
4015,4.6591
4016,1.4224
4017,4.5909
4018,5.2894
4019,3.003
4020,1.7075
4021,2.7813
4022,2.0288
4023,4.5625
4024,5.5137
4025,3.9063
4026,1.8625
4027,4.2396
4028,2.8462
4029,1.5565
4030,3.5404
4031,3.1392
4032,3.4769
4033,5.2536
4034,1.8942
4035,3.7381
4036,4.9375
4037,3.1235
4038,2.8403
4039,2.1908
4040,4.3782
4041,9.7066
4042,2.7121
4043,2.9643
4044,2.3382
4045,3.1078
4046,3.2813
4047,2.5865
4048,2.5804
4049,1.9375
4050,3.6058
4051,1.4418
4052,2.0076
4053,4.877
4054,2.761
4055,4.8375
4056,3.0944
4057,2.2639
4058,6.1509
4059,4.74
4060,3.4583
4061,3.2115
4062,3.13
4063,3.0964
4064,1.4387
4065,3.5506
4066,5.3674
4067,1.631
4068,5.3705
4069,1.8906
4070,4.6315
4071,4.3958
4072,9.2175
4073,3.3906
4074,4.4213
4075,1.5743
4076,6.0094
4077,1.645
4078,3.2813
4079,3.1287
4080,0.696
4081,1.815
4082,1.6776
4083,1.4015
4084,2.2981
4085,4.9219
4086,1.6011
4087,4.075
4088,2.3971
4089,2.4844
4090,2.4306
4091,4.7917
4092,2.1746
4093,2.2656
4094,4.95
4095,15.0001
4096,5.5507
4097,1.75
4098,1.3157
4099,4.1797
4100,3.069
4101,8.7819
4102,3.2239
4103,2.6694
4104,3.9632
4105,3.5076
4106,4.4489
4107,6.5284
4108,3.2024
4109,4.5179
4110,2.6299
4111,3.125
4112,2.4474
4113,4.1875
4114,1.933
4115,2.7028
4116,1.7875
4117,7.0516
4118,2.4464
4119,4.0893
4120,15.0001
4121,3.25
4122,2.5577
4123,2.8889
4124,4.2562
4125,7.5118
4126,2.7333
4127,5.5469
4128,3.875
4129,3.8828
4130,1.2096
4131,5.5519
4132,5.8733
4133,2.1953
4134,3.5125
4135,3.1312
4136,2.9231
4137,4.7557
4138,2.2794
4139,2.8864
4140,2.9896
4141,5.6184
4142,4.0403
4143,2.1687
4144,1.1853
4145,3.725
4146,5.928
4147,4.4911
4148,2.5743
4149,1.9615
4150,6.5253
4151,4.0977
4152,3.6042
4153,3.2799
4154,2.6051
4155,3.625
4156,2.8155
4157,4.0156
4158,5.0287
4159,6.6818
4160,0.4999
4161,3.0
4162,3.9659
4163,5.9856
4164,1.3191
4165,2.184
4166,3.0
4167,5.2463
4168,1.9417
4169,1.3696
4170,5.7396
4171,5.7768
4172,7.6886
4173,4.7222
4174,4.5781
4175,2.2411
4176,3.5938
4177,2.3929
4178,6.3761
4179,4.9821
4180,2.2437
4181,4.7845
4182,6.7851
4183,2.8452
4184,4.4211
4185,3.071
4186,8.3956
4187,2.4659
4188,6.4588
4189,3.7308
4190,4.2259
4191,3.6339
4192,2.6488
4193,3.7841
4194,6.987
4195,5.1099
4196,2.5964
4197,3.4559
4198,2.4844
4199,3.8824
4200,3.8864
4201,4.4444
4202,1.9241
4203,15.0001
4204,2.3333
4205,5.6038
4206,6.1388
4207,3.4115
4208,7.4918
4209,3.6696
4210,5.2801
4211,15.0001
4212,4.5815
4213,5.07
4214,3.7596
4215,5.2769
4216,3.625
4217,4.625
4218,5.1645
4219,4.2305
4220,2.5172
4221,13.367
4222,3.125
4223,6.1082
4224,6.2473
4225,5.6327
4226,6.5217
4227,1.6429
4228,6.0235
4229,4.0
4230,3.7361
4231,2.7824
4232,3.0313
4233,4.8686
4234,5.5959
4235,2.3784
4236,7.2779
4237,6.187
4238,3.8875
4239,3.6667
4240,3.11
4241,1.3571
4242,5.7373
4243,1.1875
4244,3.6389
4245,5.17
4246,6.8586
4247,8.0095
4248,3.9375
4249,3.0771
4250,3.5885
4251,7.2371
4252,1.4867
4253,0.536
4254,3.8819
4255,1.9939
4256,2.3304
4257,2.2024
4258,2.5156
4259,0.7075
4260,5.2077
4261,8.9088
4262,3.6734
4263,1.925
4264,2.5729
4265,0.8024
4266,1.1667
4267,2.3641
4268,4.3021
4269,3.6354
4270,3.5403
4271,2.6654
4272,3.6042
4273,3.9732
4274,2.6165
4275,1.7716
4276,1.875
4277,3.3214
4278,3.2216
4279,2.0672
4280,1.747
4281,4.0568
4282,2.6471
4283,2.0294
4284,3.0083
4285,6.2556
4286,1.4529
4287,5.4306
4288,2.0139
4289,5.5636
4290,1.3927
4291,6.3639
4292,3.2396
4293,1.7212
4294,2.6979
4295,4.7333
4296,3.625
4297,1.6154
4298,5.8703
4299,4.3851
4300,3.0434
4301,2.7054
4302,5.6407
4303,5.0285
4304,1.6071
4305,5.6683
4306,5.5
4307,2.753
4308,3.09
4309,2.5104
4310,2.8661
4311,4.26
4312,4.9022
4313,1.9479
4314,2.5644
4315,2.8553
4316,4.2719
4317,4.6364
4318,6.0394
4319,4.3523
4320,3.7875
4321,4.0603
4322,3.7143
4323,2.7712
4324,2.9705
4325,1.1326
4326,4.1406
4327,3.2052
4328,3.2465
4329,4.2614
4330,2.3977
4331,4.1033
4332,2.1336
4333,6.1004
4334,3.9375
4335,2.3352
4336,4.4375
4337,3.9464
4338,1.8472
4339,1.7109
4340,5.1041
4341,5.5632
4342,2.7717
4343,4.8013
4344,0.536
4345,3.0804
4346,5.7942
4347,2.9554
4348,5.7812
4349,2.375
4350,2.314
4351,5.2614
4352,3.025
4353,4.0625
4354,4.5
4355,4.7321
4356,4.1518
4357,4.5368
4358,10.1154
4359,3.6531
4360,6.3373
4361,3.463
4362,6.8268
4363,3.5893
4364,4.5
4365,5.7121
4366,4.3321
4367,1.5962
4368,5.5368
4369,2.1991
4370,4.1146
4371,5.0443
4372,5.748
4373,2.2643
4374,3.2679
4375,2.3507
4376,8.7591
4377,2.5301
4378,9.4522
4379,4.3214
4380,6.3521
4381,2.4545
4382,4.163
4383,2.8102
4384,7.598
4385,2.3359
4386,5.2692
4387,3.0257
4388,3.2031
4389,4.4875
4390,3.825
4391,5.2951
4392,3.5625
4393,3.1895
4394,3.6719
4395,3.6058
4396,4.4821
4397,2.75
4398,2.2566
4399,2.293
4400,3.1389
4401,2.9821
4402,5.276
4403,4.9955
4404,2.207
4405,4.5272
4406,2.2969
4407,8.944
4408,5.6235
4409,5.7796
4410,2.625
4411,5.2741
4412,5.4287
4413,3.0833
4414,2.6458
4415,3.5313
4416,2.8
4417,3.9696
4418,1.3889
4419,3.2386
4420,3.1289
4421,8.3188
4422,1.0625
4423,3.5595
4424,4.1212
4425,3.0721
4426,3.7784
4427,5.883
4428,3.2237
4429,6.3433
4430,3.538
4431,3.5128
4432,3.7604
4433,1.8438
4434,2.0089
4435,7.3672
4436,2.1908
4437,4.0982
4438,6.115
4439,4.3472
4440,1.3444
4441,3.0087
4442,7.585
4443,4.7861
4444,2.0673
4445,4.0211
4446,3.609
4447,3.3281
4448,3.9922
4449,4.1205
4450,2.5833
4451,0.4999
4452,3.4018
4453,3.4167
4454,3.875
4455,4.5562
4456,4.6607
4457,4.3947
4458,4.0776
4459,4.4777
4460,5.4609
4461,1.9464
4462,6.0256
4463,2.1845
4464,2.75
4465,2.0216
4466,10.5424
4467,4.875
4468,8.0144
4469,3.5192
4470,4.8059
4471,2.1038
4472,8.153
4473,2.8438
4474,3.0481
4475,1.4648
4476,4.5268
4477,2.2813
4478,3.3269
4479,4.6406
4480,4.6726
4481,2.2106
4482,4.4107
4483,3.0714
4484,3.8295
4485,3.2039
4486,8.0639
4487,5.8521
4488,4.7875
4489,3.7527
4490,3.8333
4491,2.1304
4492,1.7348
4493,2.6111
4494,1.5429
4495,5.3991
4496,2.0673
4497,3.1538
4498,4.9286
4499,1.4514
