Unnamed__0,nuclear_consumption,country
3858,,central & south america (eia)
8859,,hungary
989,,argentina
18067,,south korea
8222,,grenada
2453,,benin
6363,,ethiopia
20499,,united kingdom
6504,,eurasia (shift)
15845,,papua new guinea
19909,,turks and caicos islands
4661,,congo
6259,,eswatini
19831,0.0,turkey
1397,,asia and oceania (shift)
199,,africa
12305,,middle east (shift)
15363,,oceania
5981,,egypt
16688,0.0,qatar
14017,23.407,north america
20619,,united states
20543,105.624,united kingdom
12456,,mongolia
7864,,ghana
20854,,upper-middle-income countries
1136,,aruba
5666,,eu28 (shift)
14625,6290.751,oecd (ei)
26,,afghanistan
642,,algeria
21190,,venezuela
12022,,middle africa (ei)
838,,angola
7981,,greece
13983,,north america
286,0.0,africa (ei)
18260,25.084,south and central america (ei)
2527,,bermuda
303,36.916,africa (ei)
6124,,el salvador
5021,,cuba
8016,,greece
19271,,tanzania
20830,,upper-middle-income countries
2886,,brazil
18967,,syria
5197,,czechoslovakia
15598,,other non-oecd - asia (eia)
19786,,turkey
11005,,low-income countries
17721,16.051,slovenia
14574,,norway
2068,,bangladesh
20001,,u.s. pacific islands (eia)
5251,,czechoslovakia
13203,10.3,netherlands
8224,,grenada
16192,,peru
15332,0.0,oceania
900,,antarctica
11137,229.738,lower-middle-income countries
485,,albania
11011,,low-income countries
318,31.622,africa (ei)
20284,,ukraine
11754,,mauritania
13586,,nigeria
593,,algeria
13208,8.689,netherlands
9080,,ieo oecd - europe (eia)
9288,115.57,india
2189,,barbados
2273,,belarus
21357,,wake island (eia)
9998,0.0,italy
21728,,yugoslavia
12835,,myanmar
21449,,western africa (ei)
18689,,sweden
17824,,south africa
3717,0.488,canada
1580,,australia
11971,,"mexico, chile, and other oecd americas (eia)"
5425,,denmark
17036,,saint kitts and nevis
16569,,portugal
18508,,sudan
8545,,guyana
21196,,vietnam
4405,1045.25,china
15647,,other non-oecd - europe and eurasia (eia)
21675,,yugoslavia
9731,0.0,ireland
7266,,france
11547,,malaysia
432,,africa (shift)
4418,,colombia
15801,,panama
14261,,north america (shift)
2708,,bosnia and herzegovina
18916,,syria
18373,24.888,spain
11934,,"mexico, chile, and other oecd americas (eia)"
16687,0.0,qatar
11159,327.005,lower-middle-income countries
1767,0.0,austria
16055,,persian gulf (shift)
10369,,kosovo
13935,,non-opec (eia)
336,,africa (ember)
13115,,netherlands
2971,39.793,brazil
9508,0.0,iran
18009,7.142,south america
7698,,germany
9304,,indonesia
20990,,uruguay
9210,,india
14868,,oecd - asia and oceania (eia)
3137,,brunei
19042,,taiwan
17282,,saudi arabia
13146,,netherlands
1918,,bahrain
1111,,armenia
15922,,paraguay
10409,,kuwait
2050,,bangladesh
5525,,djibouti
14937,,oecd - north america (eia)
8980,40.15,hungary
11858,,mexico
19013,,taiwan
7618,,gambia
766,,angola
8933,0.0,hungary
2223,,barbados
18820,,switzerland
919,,antigua and barbuda
4308,,china
19069,,taiwan
2678,,bolivia
6161,,equatorial guinea
20567,246.055,united kingdom
4312,,china
17697,11.225,slovenia
15454,,oman
2488,,benin
7597,,gabon
21992,,zimbabwe
15212,,opec - africa (eia)
4335,,china
6796,,europe (shift)
7342,1141.338,france
20151,,ussr
17524,,seychelles
2019,,bangladesh
16237,,philippines
16503,,portugal
17765,,solomon islands
15946,,persian gulf (eia)
12481,,montenegro
2433,,belize
19607,,trinidad and tobago
10813,,libya
15092,,opec (shift)
10500,,kuwait
13261,,new caledonia
9641,,iraq
13275,,new caledonia
17863,,south africa
5258,,czechoslovakia
3089,,brunei
8114,,greenland
15821,,panama
1195,,asia
368,,africa (shift)
12394,,mongolia
12817,,myanmar
14557,0.0,norway
1396,,asia and oceania (shift)
5457,0.0,denmark
8358,,guatemala
5179,,czechoslovakia
16918,282.424,russia
21583,756.482,world
14541,0.0,norway
16636,,qatar
18068,,south korea
5451,,denmark
7947,,gibraltar
13661,,nigeria
6713,2726.365,europe (ei)
7225,59.606,finland
1975,,bahrain
20822,,united states virgin islands
13236,,netherlands antilles
14332,,north korea
15499,0.0,oman
4675,,congo
12900,,namibia
13165,9.299,netherlands
2879,,brazil
21382,,wake island (shift)
3780,,cape verde
6678,2924.755,europe
19711,,tunisia
209,,africa
19767,,turkey
16784,,reunion
12873,,myanmar
25,,afghanistan
9129,0.0,iceland
13949,,non-opec (eia)
19778,,turkey
21440,0.0,western africa (ei)
6491,,eurasia (shift)
12466,,mongolia
6127,,el salvador
7741,,germany
17716,14.545,slovenia
12421,,mongolia
18800,,switzerland
7930,,gibraltar
16152,0.0,peru
5921,0.0,ecuador
10573,,laos
18641,,sweden
7188,18.996,finland
4624,,congo
11933,,"mexico, chile, and other oecd americas (eia)"
16270,,philippines
10967,,low-income countries
11627,,mali
16819,,romania
8101,,greenland
16325,,philippines
5407,,denmark
9120,0.0,iceland
4022,,central and south america (shift)
13097,,netherlands
21168,0.0,venezuela
16495,,portugal
18327,,spain
16946,,rwanda
18981,,syria
5427,,denmark
15033,,opec (eia)
11472,,malaysia
14476,,norway
8702,91.815,high-income countries
6276,,eswatini
17808,,somalia
9625,0.0,iraq
5338,,democratic republic of congo
12871,,myanmar
4565,,comoros
11378,,madagascar
11525,0.0,malaysia
5578,,dominica
18122,0.0,south korea
11183,,luxembourg
9915,,italy
6865,,europe (shift)
8492,,guinea
19390,,thailand
9957,,italy
12647,,morocco
5143,36.822,czechia
6227,0.0,estonia
11786,,mauritius
14911,,oecd - europe (eia)
21670,,yemen
13085,,nepal
6649,2535.69,europe
21572,,world
15593,,other non-oecd - asia (eia)
13408,,new zealand
11200,0.0,luxembourg
20108,,ussr
9700,,ireland
788,,angola
13704,,nigeria
8271,,guadeloupe
1423,,asia and oceania (shift)
9339,,indonesia
12494,,montserrat
10767,,libya
12364,,mongolia
3664,,canada
18211,,south korea and other oecd asia (eia)
10964,,low-income countries
11267,,macao
8118,,greenland
2959,37.555,brazil
5797,,eastern africa (ei)
10888,36.354,lithuania
590,,algeria
1013,,argentina
15950,,persian gulf (eia)
10689,,lesotho
10632,0.0,latvia
16433,,poland
4223,,chile
17016,,saint helena
6324,,eswatini
18104,,south korea
10992,,low-income countries
1936,,bahrain
9312,,indonesia
6489,,eurasia (shift)
13462,,nicaragua
3317,,burundi
15074,,opec (shift)
21801,,zambia
5053,,cuba
3746,275.705,canada
8227,,grenada
13595,,nigeria
21365,,wake island (shift)
21644,,yemen
4280,,chile
17683,40.77,slovakia
10789,,libya
14143,,north america (ember)
13089,,nepal
11029,,low-income countries
7379,,french guiana
6604,,europe
7098,,faroe islands
7952,,gibraltar
6654,2962.31,europe
21042,,vanuatu
13035,,nepal
3403,,burundi
7414,,french polynesia
11491,,malaysia
3851,,cayman islands
8803,0.0,hong kong
11257,,macao
3653,,canada
6693,211.049,europe (ei)
11941,,"mexico, chile, and other oecd americas (eia)"
9856,,israel
3237,51.308,bulgaria
2418,,belize
9709,,ireland
21741,,yugoslavia
19600,0.0,trinidad and tobago
8635,,hawaiian trade zone (eia)
5942,,ecuador
103,,afghanistan
17958,,south america
2266,,belarus
16494,,portugal
17082,,saint lucia
20856,,upper-middle-income countries
5848,,ecuador
17982,,south america
102,,afghanistan
11617,,mali
15273,,oceania
7422,,french polynesia
19945,,tuvalu
8056,0.0,greece
372,,africa (shift)
10947,,low-income countries
21287,,vietnam
3818,,cayman islands
1934,,bahrain
12650,,mozambique
17934,,south america
12596,,morocco
11268,,macao
2133,,barbados
113,,afghanistan
2891,,brazil
10129,,japan
19692,,tunisia
14621,5838.639,oecd (ei)
7560,,gabon
8828,0.0,hong kong
9497,0.0,iran
14555,0.0,norway
6335,,eswatini
5455,0.0,denmark
10452,0.0,kuwait
21347,,wake island (eia)
6450,,eurasia (shift)
15828,,panama
2772,,botswana
11773,,mauritius
15323,0.0,oceania
3649,,cameroon
2404,72.603,belgium
3869,,central & south america (eia)
15675,,pakistan
809,,angola
3777,,cape verde
11551,,malaysia
12054,,middle africa (ei)
19414,,togo
8473,,guinea
6148,,equatorial guinea
16793,,romania
19603,0.0,trinidad and tobago
2190,,barbados
5952,0.0,ecuador
20032,,u.s. territories (eia)
21170,0.0,venezuela
10970,,low-income countries
18773,,switzerland
3906,,central african republic
8518,,guinea-bissau
14168,,north america (shift)
20802,,united states virgin islands
10742,,liberia
2365,32.368,belgium
15121,,opec (shift)
21307,0.0,vietnam
10306,,kenya
11543,,malaysia
17332,,saudi arabia
21359,,wake island (eia)
20390,,united arab emirates
10777,,libya
17122,,saint pierre and miquelon
5695,,eu28 (shift)
12016,,middle africa (ei)
196,,africa
2084,0.0,bangladesh
11557,,maldives
14754,,oecd (shift)
6868,,europe (shift)
19309,,thailand
8592,,haiti
7622,,gambia
2230,,barbados
16812,,romania
15730,0.928,pakistan
5672,,eu28 (shift)
18151,166.423,south korea
1200,,asia
18015,7.99,south america
12313,,moldova
21077,,venezuela
8059,0.0,greece
19215,,tanzania
21090,,venezuela
21012,,uzbekistan
80,,afghanistan
15320,,oceania
20484,,united kingdom
21477,,western sahara
19578,,trinidad and tobago
16350,,poland
263,29.4,africa
12525,,montserrat
8737,6595.72,high-income countries
13241,,netherlands antilles
21028,,uzbekistan
737,,american samoa
13454,,nicaragua
15649,,other non-oecd - europe and eurasia (eia)
19814,0.0,turkey
5049,,cuba
736,,american samoa
1855,,bahamas
6385,,ethiopia
16075,,persian gulf (shift)
4231,0.0,chile
6328,,eswatini
3730,100.082,canada
16593,,puerto rico
1547,,australia
6046,0.0,egypt
4098,,central and south america (shift)
21630,7037.069,world
20387,,united arab emirates
5842,,ecuador
3039,,brunei
14410,,north macedonia
16915,339.441,russia
9329,,indonesia
3011,,british virgin islands
3066,,brunei
170,,africa
2383,134.521,belgium
19162,,tanzania
21294,,vietnam
7372,,french guiana
6539,,eurasia (shift)
3279,,burkina faso
9852,,israel
21751,,yugoslavia
7583,,gabon
847,,angola
3528,,cambodia
19592,,trinidad and tobago
4496,0.0,colombia
15314,,oceania
8317,,guam
11640,,malta
21573,,world
21690,,yugoslavia
14220,,north america (shift)
9157,,iceland
15643,,other non-oecd - europe and eurasia (eia)
5985,,egypt
16263,,philippines
14586,,norway
5254,,czechoslovakia
16839,,romania
4988,,cuba
3580,,cameroon
376,,africa (shift)
15378,,oceania
19099,97.48,taiwan
10131,,japan
15784,,palestine
3825,,cayman islands
3407,,burundi
18185,,south korea and other oecd asia (eia)
7265,,france
10188,166.025,japan
2919,0.0,brazil
2420,,belize
4600,,congo
19785,,turkey
11399,,malawi
15869,,papua new guinea
15477,,oman
17389,,saudi arabia
15288,,oceania
1060,17.527,argentina
13501,,niger
20842,,upper-middle-income countries
9216,,india
3675,,canada
15188,,opec - africa (eia)
13278,,new caledonia
8182,,greenland
10122,,japan
16440,0.0,poland
4696,,cook islands
18195,,south korea and other oecd asia (eia)
18813,,switzerland
6825,,europe (shift)
6444,,eurasia (eia)
11496,,malaysia
7161,,fiji
18545,,suriname
1600,,australia
19862,0.0,turkmenistan
21225,,vietnam
21548,,world
9337,,indonesia
6360,,eswatini
4645,,congo
15052,,opec (eia)
506,,albania
123,,afghanistan
16126,,peru
13719,,niue
3660,,canada
9829,,israel
6592,,europe
21163,0.0,venezuela
14543,0.0,norway
1770,0.0,austria
18387,159.837,spain
13831,,non-oecd (eia)
5968,,egypt
15496,0.0,oman
12955,,nauru
5802,,eastern africa (ei)
19691,,tunisia
13068,,nepal
20479,,united kingdom
3003,,british virgin islands
19071,0.0,taiwan
21097,,venezuela
4139,,chad
2474,,benin
19210,,tanzania
20778,,united states territories (shift)
1158,,asia
15808,,panama
7398,,french polynesia
8611,,haiti
309,27.375,africa (ei)
6914,,european union (27)
11322,,madagascar
13071,,nepal
5411,,denmark
20734,,united states pacific islands (shift)
17940,,south america
10926,,low-income countries
4229,0.0,chile
16138,,peru
21070,,vanuatu
11064,,lower-middle-income countries
3485,577.947,cis (ei)
8502,,guinea
13031,,nepal
12226,,middle east (shift)
10050,,jamaica
8283,,guadeloupe
21686,,yugoslavia
1721,,austria
4419,,colombia
10323,,kiribati
14991,,opec (ei)
15732,0.15,pakistan
16665,,qatar
20594,,united states
7483,,g7 (ember)
20470,,united kingdom
6549,,eurasia (shift)
6527,,eurasia (shift)
15354,0.0,oceania
21622,6512.807,world
5992,,egypt
13675,,nigeria
956,,antigua and barbuda
14919,,oecd - north america (eia)
16870,0.0,romania
2125,,bangladesh
9938,,italy
19748,,turkey
534,,albania
13070,,nepal
9732,0.0,ireland
14885,,oecd - europe (eia)
9371,0.0,indonesia
3087,,brunei
722,,american samoa
21414,,western africa (ei)
8256,,guadeloupe
19495,,trinidad and tobago
3514,,cambodia
2032,,bangladesh
11600,,mali
2388,132.651,belgium
13763,188.324,non-oecd (ei)
17040,,saint kitts and nevis
13376,0.0,new zealand
19604,,trinidad and tobago
16022,,persian gulf (shift)
8071,0.0,greece
3336,,burundi
3738,219.229,canada
4472,0.0,colombia
18088,,south korea
15470,,oman
14407,,north macedonia
5671,,eu28 (shift)
5648,,eu28 (shift)
10946,,low-income countries
8689,,high-income countries
14631,6490.483,oecd (ei)
17391,,saudi arabia
2180,,barbados
4173,,chile
12528,,morocco
6985,2527.385,european union (27)
16371,,poland
20798,,united states virgin islands
10600,0.0,latvia
11711,,martinique
19916,,turks and caicos islands
3877,,central & south america (eia)
8686,,high-income countries
7029,,european union (eia)
1321,,asia (ember)
9924,,italy
11650,,malta
1972,,bahrain
17237,,samoa
3160,,bulgaria
9453,,iran
8351,,guatemala
21742,,yugoslavia
915,,antarctica
2712,,bosnia and herzegovina
16633,,qatar
7421,,french polynesia
7017,,european union (eia)
3969,0.0,central america (ei)
10271,,kazakhstan
21268,,vietnam
10393,,kuwait
3258,39.7,bulgaria
20195,,uganda
107,,afghanistan
4369,0.0,china
17400,,saudi arabia
33,,afghanistan
7470,,g7 (ember)
1247,1362.207,asia
158,,africa
8163,,greenland
2381,117.348,belgium
9875,0.0,israel
9992,0.0,italy
11896,0.0,mexico
10617,,latvia
9252,14.246,india
12153,,middle east (eia)
5409,,denmark
14637,5712.851,oecd (ei)
20996,0.0,uzbekistan
10704,,lesotho
8215,,grenada
10420,,kuwait
6728,2844.41,europe (ei)
19406,,togo
7699,,germany
4371,0.0,china
4251,0.0,chile
10375,,kosovo
969,,argentina
952,,antigua and barbuda
3455,341.986,cis (ei)
21011,,uzbekistan
18058,,south korea
10750,,liberia
7755,41.028,germany
2299,,belgium
15126,,opec (shift)
405,,africa (shift)
11905,22.354,mexico
14164,,north america (shift)
7979,,greece
11851,,mexico
7351,1009.287,france
14577,,norway
12573,,morocco
10130,,japan
11826,,mexico
11303,,madagascar
9303,,indonesia
19946,,tuvalu
1586,,australia
9411,,indonesia
14213,,north america (shift)
16407,0.0,poland
18398,149.515,spain
20377,,united arab emirates
18109,,south korea
1987,,bahrain
14116,2571.933,north america (ei)
13775,757.096,non-oecd (ei)
17064,,saint kitts and nevis
11828,,mexico
18205,,south korea and other oecd asia (eia)
3350,,burundi
20489,,united kingdom
3458,278.644,cis (ei)
11133,159.046,lower-middle-income countries
293,23.974,africa (ei)
21579,223.808,world
19494,,trinidad and tobago
13095,,netherlands
1171,,asia
5261,,czechoslovakia
7292,,france
6498,,eurasia (shift)
11019,,low-income countries
9191,,india
21124,,venezuela
1707,,austria
20440,0.0,united arab emirates
17200,,samoa
4402,882.026,china
8141,,greenland
3537,,cameroon
8669,,high-income countries
18824,,switzerland
17885,0.0,south africa
4627,,congo
13752,6.503,non-oecd (ei)
17340,,saudi arabia
10002,0.0,italy
7160,,fiji
18097,,south korea
12574,,morocco
3947,0.128,central america (ei)
5514,,djibouti
215,0.0,africa
12922,,namibia
9673,,ireland
20272,,ukraine
2000,,bahrain
9178,,india
5576,,dominica
12929,,nauru
14387,,north korea
20911,473.134,upper-middle-income countries
9872,0.0,israel
8614,,haiti
16244,,philippines
15658,,pakistan
3910,,central african republic
4318,,china
2200,,barbados
4856,,cote d'ivoire
15489,0.0,oman
20923,485.423,upper-middle-income countries
12102,0.0,middle east (ei)
7450,,g20 (ember)
1909,,bahrain
2457,,benin
479,,albania
9663,,ireland
9591,,iraq
19433,,togo
10117,,japan
13824,,non-oecd (eia)
17903,26.355,south africa
1815,0.0,azerbaijan
16809,,romania
8054,0.0,greece
19359,0.0,thailand
8638,,high-income countries
7531,,gabon
20181,,ussr
2699,,bolivia
10994,,low-income countries
6607,,europe
14534,0.0,norway
11407,,malawi
6813,,europe (shift)
14511,,norway
6145,,equatorial guinea
15344,0.0,oceania
16274,0.0,philippines
14741,,oecd (shift)
2848,,botswana
13829,,non-oecd (eia)
7222,61.737,finland
11263,,macao
7539,,gabon
12169,,middle east (eia)
19424,,togo
13993,,north america
17266,,sao tome and principe
20095,,ussr
16216,,philippines
3295,,burkina faso
21004,0.0,uzbekistan
3794,,cape verde
7682,,germany
17768,,solomon islands
19290,,thailand
5495,,denmark
21169,0.0,venezuela
3240,44.872,bulgaria
21188,,venezuela
19795,,turkey
67,,afghanistan
12245,,middle east (shift)
14247,,north america (shift)
10555,,laos
13666,,nigeria
20951,,uruguay
9516,,iran
15317,,oceania
16034,,persian gulf (shift)
9642,,iraq
14251,,north america (shift)
17938,,south america
302,36.425,africa (ei)
21075,,venezuela
11992,,micronesia (country)
1816,,azerbaijan
18456,,sri lanka
14112,2568.84,north america (ei)
10640,,lebanon
4000,,central and south america (shift)
20873,,upper-middle-income countries
9047,,ieo - middle east (eia)
18638,,sweden
17729,,solomon islands
16530,0.0,portugal
12040,0.0,middle africa (ei)
21598,5518.996,world
9772,,ireland
3626,,cameroon
1791,,austria
18459,,sri lanka
7589,,gabon
11232,,macao
16379,,poland
8096,,greenland
20924,497.134,upper-middle-income countries
3757,265.624,canada
6152,,equatorial guinea
14430,,northern mariana islands
5390,,denmark
10395,,kuwait
21374,,wake island (shift)
1512,,australia
8910,,hungary
13229,,netherlands antilles
21198,,vietnam
17780,,somalia
9696,,ireland
10839,,libya
9833,,israel
19075,0.0,taiwan
13255,,netherlands antilles
1420,,asia and oceania (shift)
8072,0.0,greece
3577,,cameroon
10864,,libya
11460,,malaysia
16127,,peru
5051,,cuba
10554,,laos
750,,american samoa
3958,,central america (ei)
14202,,north america (shift)
10493,,kuwait
16032,,persian gulf (shift)
4030,,central and south america (shift)
13800,1552.762,non-oecd (ei)
12419,,mongolia
10621,,latvia
9372,0.0,indonesia
18957,,syria
18572,,suriname
8553,,guyana
5852,,ecuador
17809,,somalia
7271,,france
9513,,iran
9430,,iran
21025,,uzbekistan
5649,,eu28 (shift)
5016,,cuba
10853,,libya
10020,0.0,italy
20119,,ussr
13418,,new zealand
8671,,high-income countries
8413,,guatemala
7628,,gambia
9632,0.0,iraq
20840,,upper-middle-income countries
15799,,palestine
4062,,central and south america (shift)
3860,,central & south america (eia)
5135,17.448,czechia
18087,,south korea
11950,,"mexico, chile, and other oecd americas (eia)"
17416,,senegal
3828,,cayman islands
6704,1499.507,europe (ei)
11308,,madagascar
15039,,opec (eia)
11317,,madagascar
19052,,taiwan
2901,,brazil
20361,,united arab emirates
12263,,middle east (shift)
15269,,oceania
18801,,switzerland
15970,,persian gulf (shift)
6900,,european union (27)
8327,,guam
14105,2139.888,north america (ei)
7928,,gibraltar
19776,,turkey
14806,,oecd (shift)
6072,,egypt
21272,,vietnam
14212,,north america (shift)
11579,,maldives
13645,,nigeria
3483,534.182,cis (ei)
7749,5.011,germany
15803,,panama
2255,0.0,belarus
18645,,sweden
20353,,united arab emirates
11186,,luxembourg
21464,,western africa (ei)
15657,,pakistan
17025,,saint helena
6191,,eritrea
16309,,philippines
14725,,oecd (shift)
17985,,south america
428,,africa (shift)
12170,,middle east (eia)
14078,68.069,north america (ei)
683,0.0,algeria
17541,,sierra leone
9452,,iran
17459,,serbia
4802,,cote d'ivoire
7037,,european union (eia)
10865,,libya
4430,,colombia
6906,,european union (27)
11371,,madagascar
18561,,suriname
17585,0.0,singapore
21978,,zimbabwe
675,0.0,algeria
3980,,central america (ei)
13240,,netherlands antilles
583,,albania
20189,,uganda
673,0.0,algeria
12087,0.0,middle east (ei)
1959,,bahrain
2967,39.978,brazil
15383,,oceania (ember)
14659,,oecd (eia)
16167,0.0,peru
16856,0.0,romania
13047,,nepal
19375,0.0,thailand
14732,,oecd (shift)
1438,,asia and oceania (shift)
6891,,european union (27)
7111,,faroe islands
19468,,tonga
15410,,oman
21469,,western sahara
9164,,iceland
14715,,oecd (shift)
8083,0.0,greece
20864,,upper-middle-income countries
8652,,high-income countries
72,,afghanistan
1216,1.785,asia
18444,0.0,sri lanka
7104,,faroe islands
7904,,ghana
16880,0.0,romania
14716,,oecd (shift)
15381,,oceania (ember)
5899,,ecuador
2461,,benin
6972,2046.442,european union (27)
20419,0.0,united arab emirates
4612,,congo
2582,,bolivia
13892,,non-opec (ei)
6619,,europe
9941,,italy
22007,,zimbabwe
7832,,ghana
18028,23.523,south america
11996,,micronesia (country)
872,,angola
846,,angola
3373,,burundi
5793,,eastern africa (ei)
12370,,mongolia
18259,26.099,south and central america (ei)
16005,,persian gulf (shift)
18724,191.206,sweden
14416,,north macedonia
20587,119.393,united kingdom
14599,531.217,oecd (ei)
9689,,ireland
19029,,taiwan
6036,0.0,egypt
15540,,other non-oecd - america (eia)
11976,,micronesia (country)
16159,0.0,peru
17836,,south africa
16567,,portugal
18181,,south korea and other oecd asia (eia)
13969,,north america
15219,,opec - south america (eia)
3800,,cape verde
19156,,tajikistan
4006,,central and south america (shift)
12757,,mozambique
10862,,libya
21348,,wake island (eia)
19810,0.0,turkey
6234,0.0,estonia
2349,,belgium
9099,,ieo oecd - europe (eia)
4127,,chad
5494,,denmark
11015,,low-income countries
17628,,singapore
17590,0.0,singapore
8422,,guatemala
578,,albania
21395,,wake island (shift)
13187,11.804,netherlands
1275,,asia & oceania (eia)
9209,,india
7487,,gabon
13669,,nigeria
7859,,ghana
16172,0.0,peru
19384,,thailand
4129,,chad
21649,,yemen
20758,,united states territories (shift)
8978,41.2,hungary
16315,,philippines
11275,,madagascar
16696,0.0,qatar
21851,,zambia
2569,,bhutan
14100,2086.381,north america (ei)
5177,,czechoslovakia
11975,,micronesia (country)
5441,,denmark
5637,,eu28 (shift)
11191,,luxembourg
17137,,saint pierre and miquelon
19788,,turkey
853,,angola
18581,,suriname
7568,,gabon
10024,,italy
18481,,sudan
17506,,seychelles
3318,,burundi
18678,,sweden
1095,,armenia
11625,,mali
15271,,oceania
20859,,upper-middle-income countries
17570,,sierra leone
6245,,eswatini
13483,,niger
16896,31.097,romania
2307,,belgium
8364,,guatemala
12738,,mozambique
14963,,opec (ei)
4726,,cook islands
6468,,eurasia (shift)
12120,0.283,middle east (ei)
417,,africa (shift)
2143,,barbados
16418,0.0,poland
13164,3.144,netherlands
19697,,tunisia
10145,96.7,japan
5540,,djibouti
14927,,oecd - north america (eia)
907,,antarctica
21017,,uzbekistan
2055,,bangladesh
1245,1230.607,asia
73,,afghanistan
4307,,china
12781,,myanmar
17873,,south africa
14758,,oecd (shift)
12344,,mongolia
1023,,argentina
4410,,colombia
13552,,niger
12411,,mongolia
5585,,dominica
9016,,ieo - africa (eia)
7810,,ghana
17816,,south africa
364,,africa (shift)
17228,,samoa
6221,0.0,estonia
14928,,oecd - north america (eia)
21060,,vanuatu
6162,,equatorial guinea
14553,0.0,norway
17189,,saint vincent and the grenadines
13170,9.9,netherlands
7252,,france
16610,,puerto rico
13805,2059.06,non-oecd (ei)
8345,,guatemala
16930,434.296,russia
4896,,cote d'ivoire
8414,,guatemala
9692,,ireland
4995,,cuba
16457,,portugal
11243,,macao
4746,,costa rica
20345,,united arab emirates
18334,,spain
8488,,guinea
16718,0.0,qatar
17281,,sao tome and principe
19652,,tunisia
504,,albania
2183,,barbados
12893,,myanmar
14756,,oecd (shift)
15193,,opec - africa (eia)
12041,0.0,middle africa (ei)
21597,5366.448,world
1843,,bahamas
701,,algeria
2204,,barbados
549,,albania
8404,,guatemala
2146,,barbados
18670,,sweden
4471,0.0,colombia
6889,,european union (27)
18096,,south korea
19793,,turkey
6984,2505.857,european union (27)
13282,,new caledonia
4334,,china
3588,,cameroon
13309,,new zealand
7646,,gambia
16778,,reunion
20237,,ukraine
17263,,sao tome and principe
20315,225.801,ukraine
16853,0.0,romania
19177,,tanzania
3725,41.7,canada
5681,,eu28 (shift)
7289,,france
4095,,central and south america (shift)
14819,,oecd (shift)
2545,,bhutan
14996,,opec (ei)
3634,,cameroon
3006,,british virgin islands
19190,,tanzania
17804,,somalia
1278,,asia & oceania (eia)
13182,9.446,netherlands
20194,,uganda
18064,,south korea
9683,,ireland
21576,116.355,world
17589,0.0,singapore
5945,,ecuador
9284,99.143,india
19765,,turkey
12474,,montenegro
311,35.066,africa (ei)
5265,,democratic republic of congo
11014,,low-income countries
15407,,oman
6358,,eswatini
12383,,mongolia
19282,,thailand
11437,,malaysia
1869,,bahamas
19966,,tuvalu
17188,,saint vincent and the grenadines
13007,,nepal
18393,176.502,spain
8067,0.0,greece
15187,,opec - africa (eia)
10134,0.071,japan
6123,,el salvador
11888,0.0,mexico
10137,2.962,japan
11036,,low-income countries
4537,,comoros
1690,,austria
3506,,cambodia
20972,,uruguay
8585,,guyana
20306,143.083,ukraine
19274,,tanzania
14628,6528.152,oecd (ei)
12193,,middle east (ember)
20753,,united states territories (shift)
1658,,australia and new zealand (eia)
3808,,cape verde
19108,110.784,taiwan
2371,98.181,belgium
17776,,somalia
15324,0.0,oceania
19535,,trinidad and tobago
19947,,tuvalu
6380,,ethiopia
2323,,belgium
21385,,wake island (shift)
1006,,argentina
7703,,germany
12826,,myanmar
17941,,south america
12624,0.0,morocco
694,,algeria
4640,,congo
13815,,non-oecd (eia)
1563,,australia
17453,,serbia
12223,,middle east (shift)
2274,,belarus
11506,0.0,malaysia
13911,,non-opec (eia)
2941,1.725,brazil
10885,26.899,lithuania
12852,,myanmar
19779,,turkey
275,0.0,africa (ei)
10462,0.0,kuwait
5157,71.595,czechia
1190,,asia
19693,,tunisia
12848,,myanmar
19421,,togo
20085,,ussr
20317,213.492,ukraine
8546,,guyana
17161,,saint vincent and the grenadines
8805,0.0,hong kong
11468,,malaysia
10411,,kuwait
3245,46.497,bulgaria
11424,,malawi
982,,argentina
10291,,kenya
12315,,moldova
20415,0.0,united arab emirates
13199,11.241,netherlands
15996,,persian gulf (shift)
9595,,iraq
8544,,guinea-bissau
7670,,georgia
3924,,central african republic
15175,,opec - africa (eia)
1421,,asia and oceania (shift)
18595,,suriname
19015,,taiwan
3596,,cameroon
10938,,low-income countries
1099,,armenia
15362,,oceania
15065,,opec (shift)
7115,,faroe islands
11795,,mauritius
14348,,north korea
16834,,romania
18954,,syria
14902,,oecd - europe (eia)
2338,,belgium
6708,2401.185,europe (ei)
14334,,north korea
21935,,zimbabwe
13577,,niger
9520,,iran
7048,,falkland islands
8120,,greenland
9019,,ieo - africa (eia)
13601,,nigeria
18423,,sri lanka
8326,,guam
2925,0.0,brazil
7481,,g7 (ember)
15718,0.0,pakistan
6095,,el salvador
3340,,burundi
2910,,brazil
11097,,lower-middle-income countries
9763,,ireland
18904,,syria
406,,africa (shift)
7612,,gambia
4180,,chile
20688,2251.771,united states
19650,,tunisia
6832,,europe (shift)
13294,,new caledonia
16842,,romania
14091,1015.103,north america (ei)
5765,,east timor
21934,,zimbabwe
935,,antigua and barbuda
9090,,ieo oecd - europe (eia)
20715,,united states pacific islands (shift)
16062,,persian gulf (shift)
20794,,united states virgin islands
18608,,suriname
20292,,ukraine
7705,,germany
5182,,czechoslovakia
5313,,democratic republic of congo
19988,,u.s. pacific islands (eia)
10102,,japan
9376,0.0,indonesia
17460,,serbia
7306,41.74,france
15111,,opec (shift)
1671,,australia and new zealand (eia)
15436,,oman
9854,,israel
16933,453.888,russia
652,,algeria
